Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Labonel,Faisal Ahmed,Very delicious cakes and brownies. Great quality. But a little expensive when compared to the size of the cake. Range is limited when you reach randomly. Variety only on order basis.,4,"3 Reviews , 139 Followers",11/29/2018 16:59,0,,"{'food': ['cakes', 'brownies'], 'drink': []}"
Labonel,Asraahmad22,"Their tag line 'fine baking' describes this bakery best!
Really one of the finest bakes I have encountered so far.

The chocolate brownie are commendable, with the right balance of chocolate-iness and fudge-iness in every bite!!!
We also loved the cookies and banana loaf",5,"9 Reviews , 6 Followers",11/25/2018 23:25,0,,"{'food': ['chocolate brownie', 'cookies', 'banana loaf'], 'drink': []}"
Labonel,Vedant Killa,"A true match for Theo’s from Mumbai, one of Hyderabad’s finest bakery 😬

The Triple Chocolate Cake is just designed and made to perfection! The cake is soft and gooey, full of chocolate and provided in amazing packaging.😇

I’ve been a regular with their brownies, they’re super light and yet so tasty! The only negative is that they come in a box of around 15 pieces as the smallest offering.

The cupcakes are a delight as well, both red velvet and chocolate. Slightly high on the price point.

Always a go-to-place for an excellent experience! ❤️",5,"86 Reviews , 216 Followers",11/24/2018 11:09,0,,"{'food': ['Theo’s from Mumbai', 'brownies', 'cupcakes'], 'drink': []}"
Labonel,Surabhi Gupta,"I love the cupcakes from this place, vanilla , chocolate and redvelvet combo is awesome. Cakes are also delicious. The only thing lacking is variety.",4,"66 Reviews , 270 Followers",11/20/2018 21:28,0,,"{'food': ['cupcakes', 'cakes'], 'drink': []}"
Labonel,Shilpa Prusty,"I ordered a pack of combo cupcakes of vanilla , chocolate and red velvet.None were upto the mark.I was attracted towards it good reviews and wanted to give it a shot .But none of the cupcakes were soft.
The icing on top tasted only sugar and the cream was stale.The cake was not spongy at all.I really don't understand how it has such high rating here.Total waste of money.My first and last visit today.",1,"70 Reviews , 169 Followers",11/17/2018 21:00,0,,"{'food': ['pack of combo cupcakes', 'vanilla', 'chocolate', 'red velvet'], 'drink': []}"
Labonel,Sudeep Sodani,Love the cakes and the brownies. Brownies are a must try. Red velvet and chocolate cakes here make me go nom nom nom. Initially the price point may seem high but each bite redeems more than each buck spent.,5,"16 Reviews , 151 Followers",11/13/2018 15:24,0,,"{'food': ['cakes', 'brownies'], 'drink': []}"
Labonel,Sridhar Kumar,"An excellent place with mind blowing taste. I can say each and every item is of high quality and it's worth the price tag. If someone is really tired of conventional desserts, it's the place for you to try something new. The taste will make you feel the fuming power of their tagline #finebaking",5,"27 Reviews , 58 Followers",10/24/2018 8:54,1,,"{'food': ['dessert'], 'drink': []}"
Labonel,Sthiti Chakraborty,"Nice place for desserts. Tried their red velvet cheese cake which was okayish as I am not a fan of the same anyway. And had packed a chocolate cake. The cake was really tasty and filling. It had that rich taste of chocolate and the texture of the cake was amazing. It was packed very well.
These guys are great with their quality and presentation.",4,"118 Reviews , 771 Followers",9/30/2018 12:45,1,,"{'food': ['red velvet cheese cake', 'chocolate cake'], 'drink': []}"
Labonel,Gopal Agarwal,"When we order something special for a loved ones birthday apart from the value there are always sentiments attached to it.

My sister aspires to start her own bakery and holds Labonel Fine Baking in high regard. Keeping this in minds we thought a Labonel cake will make her birthday more special.

We ordered the cake 1 week in advance and had confirmed the order the previous day. We also spoke to them the very same day we were supposed to pick up the cake. Both the times we were informed by their staff that the store is open on 23rd Sept. till 6pm (this is after you ignore the fact that their official timing is 7pm).

They decide to call me on the day of pickup at 4:50pm to inform me that they will shut down at 5:30pm. So, not only was i expected to drop whatever i was doing at a moment's notice i believe they expected me to teleport to their store.

Well since the cake held sentimental value for me I did leave immediately and rushed to the Gachibowli store. I made it there by 5:10pm and can you imagine my dismay when I saw that the store was closed! To add to it no one answered the phone.
I stood there for 30 minutes trying to get in touch with them on multiple phone numbers on the website but there was no response.

I could not believe that a renown place could be this unprofessional. If they cannot value their customers and have no regard for others time and sentiments I do not think it would ever matter how their product is.

My sister no longer considers them a role model as she values her customers more than having a fancy store with expensive products.

Since they did not contact me back even the next day I feel the only option left then is to complain on social media and hence this post. I hope this falls on deaf ears of Labonel owners.

I know I will not be repeating the mistake of ordering something from this place and to anyone who reads this, you have been warned :)

Update: I have a facebook post which certifies that minimum 5 friends of mine have dealt with similar bad experiences.",1,"2 Reviews , 85 Followers",9/25/2018 22:40,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Harshita,"These cupcakes are so soft, fresh, chocolaty, delicious!!! They’re totally not overhyped. And their store is so pretty too. They should have one of these in BOMBAY. I can’t keep asking my friends to get them for me 😂",5,"125 Reviews , 363 Followers",9/19/2018 18:03,0,,"{'food': ['cupcakes'], 'drink': []}"
Labonel,Deepthi,after going through the amazing reviews I tried red velvet cupcakes. honestly it's not worth at all. the frosting on cupcake wasn't fresh. it tasted below average cake. not worth the money.,2,"1 Review , 1 Follower",9/10/2018 13:24,0,,"{'food': ['red velvet cupcakes'], 'drink': []}"
Labonel,Asmita Paul,"Everything here is delectable to the last bit! Prices are bit on the higher side which makes it a little difficult for people on budget. However, you should definitely try their samples which is kept at the counter to satisfy your taste buds for free :D",5,"10 Reviews , 79 Followers",8/30/2018 20:01,0,,"{'food': ['Everything here is delectable to the last bit!'], 'drink': []}"
Labonel,Hardshock,"I have never denied I have sweet teeth. You read that right, not tooth - teeth. I take every opportunity to indulge in sweets because it makes me happy. This bakery makes me happy.

Cupcakes that edge sweet without being overpowering so I can share with the ""I don't like desserts that are actually sweet"" crowd. Don't be surprised if you gulp down the entire box in a sitting.

A fine carrot cake cupcake that almost makes you feel like you're eating ""healthy"" until you eat the luscious cream cheese frosting. That's one of my top favorites.

Life is short - eat sweets. Buy them here. Be happy!",5,"11 Reviews , 11 Followers",8/22/2018 21:43,0,,"{'food': ['cupcakes', 'carrot cake cupcake'], 'drink': []}"
Labonel,Sweta,"I absolutely love ordering from this place for all special occasions. I make it a point to take back their cupcake boxes home whenever I am visiting my parents.
This place is pretty expensive and there’s no denying that but if you can afford these indulgences maybe once a year, it’s so worth it.
I have usually ordered their eggless cupcakes in a mixed box of vanilla and chocolate but I have tried their sample cakes multiple times and I can’t wait to order them.
Note: they usually need advance orders so give your order on time and they are closed on Sundays so make sure that you call and confirm before making the trip.",5,"73 Reviews , 179 Followers",8/14/2018 1:19,0,,"{'food': ['cupcakes'], 'drink': []}"
Labonel,Kanika Garg,"I ordered a Triple chocolate cake. It is one of the premium bakers in gachibowli, most of the items are made to order, probably 24hrs prior booking is required, found only some sweet items. Good packing. Taste is good. Cost is at the higher end.

theglobetrotterlady.com",4,"15 Reviews , 135 Followers",8/13/2018 2:56,1,,"{'food': ['Triple chocolate cake'], 'drink': []}"
Labonel,Raksha,"Absolutely loved the brownies from here. It's a treat to the taste buds and so so so good. Moist, soft and just perfectly made!! It's sure to lift your spirits, anytime!",5,"13 Reviews , 9 Followers",8/7/2018 11:04,0,,"{'food': ['brownies'], 'drink': []}"
Labonel,AbstractFoodie,"Beautiful cake with great flavors. We ordered carrot cake with cream cheese frosting. It was really delicious, it had a slight hint of cinnamon unlike usual cakes with overwhelming flavors. It was mild and tasty. It also had some amazing unique flavors which we would love to try on our next trip to this cute place.",4,"76 Reviews , 113 Followers",7/20/2018 15:56,0,,"{'food': ['cake', 'carrot cake'], 'drink': []}"
Labonel,Jenson Jose,An Al time favorite..ordered classic chocolate for my wife's birthday and the taste ah..I still have it in my mouth..great work team..expensive but worth all of it,5,"1 Review , 6 Followers",7/4/2018 11:52,0,,"{'food': ['chocolate'], 'drink': []}"
Labonel,Harish Donkena,Splendid hospitality and arrangement...Nicest delicacies.Pleased to enjoy them at evening with delightful treatment offered.One of the best tasting cakes around the area. Their fruit cake is simply amazing. Also like the chocolate cakes. Quality is good and cakes are fresh. 😍😋😋 my day ends with sweets #labonel,5,"40 Reviews , 165 Followers",6/27/2018 23:54,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Ashish Choudhury,"Love their chocolate brownies and red velvet cupcakes! They are pricier than your usual Baker’s confectionery, but they are totally worth it.
No trip to Hyderabad was ever complete without a visit to Labonel back when I didn’t live here. I am so glad they’ve expanded and started a branch in Gachibowli. I hope they start a delivery service soon.",5,"28 Reviews , 102 Followers",5/30/2018 19:41,0,,"{'food': ['chocolate brownies', 'red velvet cupcakes'], 'drink': []}"
Labonel,Tanushree Karan,"Very renowned place for bakery. The cakes are very soft.
Tried red velvet brownie recently.. it's like burfi which melts in mouth. The sweetness is just perfect.",5,"104 Reviews , 894 Followers",5/9/2018 22:51,1,,"{'food': ['cakes'], 'drink': []}"
Labonel,Prarthana Dattani,Pathetic staff and no courtesy. Gives only big cakes not slices.... Utter stupidy..not warm welcome and even doesn't offer any other options as a token of good customer service or doesn't even offer any other options. This not the way to function as a service industry.,1,"3 Reviews , 62 Followers",4/28/2018 13:10,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Neha Saraf,"Having labonel brownies since childhood. The best after Theobroma though:P
Chocolate brownies are my favourite ❤️
Red velvet is also nice. Tried marble cake also which is decent.
The best part of Labonel is its flawless packing.
Good for gifting.😍",5,"26 Reviews , 146 Followers",4/23/2018 17:58,0,,"{'food': ['chocolate brownies', 'red velvet', 'marble cake'], 'drink': []}"
Labonel,Akanksha Wazalwar,"Extremely rude staff at this outlet, Labonel Admin. And of course, the place is over-hyped - I've had some amazing cakes at stores that charge way lesser and have better staff. They honestly don't care about their customers. Do yourself a favour and head out to a much better cake shop (there are plenty, trust me).",1,"27 Reviews , 29 Followers",3/27/2018 19:12,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Dr Praveen Reddy,"Used to be run by an expat French Lady In Banjara Hills 
 Great thing about it is that they are maintaining the same quality even today after all these yaers
 Brwonies are legendary
 Carrot Cake is truly amazing with just the right hint of Cinnamon, not easy to get this right
Cup Cakes and Cookies are amazing too
Red Velvet Cup Cake is highly recommended",4.5,"54 Reviews , 315 Followers",3/6/2018 13:13,0,,"{'food': ['Cup Cakes', 'Cookies'], 'drink': []}"
Labonel,Pinaki Basu,Its been long and really long that I am trying my hands on La Bonel cup cakes and specially Red Velvet cup cakes . I always go ahead and buy a box for myself and loved ones ! Red Velvet cup cakes - La Bonel u r lovely 💋,4,"83 Reviews , 180 Followers",2/20/2018 23:26,0,,"{'food': ['La Bonel cup cakes', 'Red Velvet cup cakes'], 'drink': []}"
Labonel,Pingu,My boyfriend had gotten a Cheese cake for my birthday from here as I am a big cheese cake fanatic. And to be honest I did not like it much I would prefer a cheese cake from FSM. But I love their cup cakes and red velvet cake they are tasty. I would recommend to try them but not for the Cheese cake. Four is for Cup Cake.,4,"28 Reviews , 13 Followers",1/30/2018 20:33,0,,"{'food': ['Cheese cake', 'Cup cake', 'Red velvet cake'], 'drink': []}"
Labonel,Jithesh Chandra,"I am from Mumbai, visited this place after hearing wonderful reviews, and purchased for 2450 too however I have never seen such an arrogant and non courteous staff. Hope your good baking doesn’t bring in arrogance",2,"27 Reviews , 293 Followers",1/19/2018 18:27,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Labonel,Hussain Abbas,Always a lovely experience visiting Labonel. It's definitely one of the best patisseries in Hyderabad and every branch of it's lives upto the expectations.,4,"166 Reviews , 252 Followers",1/14/2018 1:13,0,,"{'food': ['patisserie', 'branch'], 'drink': []}"
Labonel,Saloni Gupta🧁,"Picked up the box of cupcakes containing vanilla, chocolate and red velvet cupcakes and trust me, it's the best you might have ever had. Their packing is very classy firstly, adding to the elegance of those little cakes. I loved all three equally, but the smooth taste of chocolate - i can never forget that!! You won't regret gaining those calories ❤️",4.5,"166 Reviews , 980 Followers",1/10/2018 1:36,0,,"{'food': ['cupcakes', 'vanilla', 'chocolate', 'red velvet'], 'drink': []}"
Labonel,Shrav,the cake i bought started smelling bad the very nxt day .. seriously??? u charge 2200/- for a cake n dats da way u make it?? n not to forget the hair strand i get from it ..!,1.5,"4 Reviews , 39 Followers",12/30/2017 16:56,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Jcunaht,Fine baking it is! Place looks classy. It is expensive for a takeaway. Staff at the counter was not very warm. Cupcakes are good especially the chocolate ones. Only drawback is they let you buy in specific flavours and quantities and you don't get to pick and choose your favorite ones. Berry crumble loaf is one of my favorites.,4.5,"32 Reviews , 48 Followers",12/1/2017 15:07,3,,"{'food': ['cupcakes', 'berry crumble loaf'], 'drink': []}"
Labonel,Anusha R,"Labonel has been an old favourite for many years. Their cookies and brownies are always in high demand from anyone visiting from out of town to take away, however, would highly recommend trying some of their made to order menu items such as the fudge cake, chocolate pie and chocolate roulade.",5,"32 Reviews , 13 Followers",11/29/2017 16:46,0,,"{'food': ['cookies', 'brownies', 'fudge cake', 'chocolate pie', 'chocolate roulade'], 'drink': []}"
Labonel,Sambhangi Sandeep,"We ordered a cake for my Niece birthday.

Loved the Coco Vanilla cake. This place is so classy/ The guy on tills is very decent and friendly. Will surely come back.",5,"234 Reviews , 688 Followers",11/17/2017 22:28,3,,"{'food': ['cake'], 'drink': []}"
Labonel,Shahu Vidhale,"Had very high expectations from this place given the great reviews it has got. However, in my opinion it is just over-hyped! Not so great. If you have been to any Theobroma outlet in Mumbai, you will realize how this place is full of shit. The brownies are very average. Tea loaf is worse. One word - Underwhelming.

Plus, rude staff!",2,"7 Reviews , 2 Followers",11/8/2017 0:30,0,,"{'food': ['brownies'], 'drink': ['tea loaf']}"
Labonel,Srishti Dubey,"Amazing red velvet brownie.Melts in your mouth and a must try.
cupcakes are nice but brownie is a clear winner.
Prices are a bit high.
got few boxes of cupcakes and brownie.",4.5,"34 Reviews , 113 Followers",11/6/2017 15:46,0,,"{'food': ['Amazing red velvet brownie'], 'drink': []}"
Labonel,Kulsoom Najaf,"Please mention either on the menu card or on any food app that we dont serve single piece of cake, we serve only a whole cake. So that people dont waste their time coming at your outlet",1,"7 Reviews , 8 Followers",11/4/2017 15:39,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Jaya Narang,"One of the best bakeries in Hyderabad. I say ""One of the best"", because I am trying to find something to match it and haven't been able to. The brownies are amazing, their cakes are really good.

Lobonel doesn't bake, It makes magic. And the taste lingers!

Must-go place in Hyderabad. You can't miss it!",5,"24 Reviews , 17 Followers",11/4/2017 11:18,0,,"{'food': ['brownies', 'cakes'], 'drink': []}"
Labonel,Ketaki Agharkar,"Although, I have not been spoken rudely to by anyone working at this place, I can very well believe the negative experience many others have written about. Hochnäsig is a word that came to my mind when I visited this place the first few times. Hoch is high and näsig comes from nose. This German word can be loosely translated to snobbish or haughty, but these words do not describe my impression of them as well as “hochnäsig” does. However, that is not all they are. They are in fact one of the best bakeries in Hyderabad and one can very well understand where their pride comes from. I said one of the best and not the best for three reasons:

1.    This place is expensive.
2.    Except for the cupcakes and brownies and occasionally the chocolate cake, everything must be ordered at least a day in advance.
3.    They don’t sell cake-slices. You must buy the entire cake, which you must order in advance.

Now coming to the gooooooood stuff…

Brownies:
The best I have ever had! The chocolate is rich, deep and the brownie itself is light, moist and almost melts in your mouth. I know some of you may say that that’s not how a brownie is supposed to be, that it is supposed to be dense and gooey and you may be right. BUT, try this one for the flavor and its melt-in-your mouth quality.

Chocolate Cakes:
I have tried one of their Classic Chocolate cake and Triple Chocolate cake. All the chocolate cakes are made from the same batter as the brownies, so each one of them is rich, moist with an excellent, deep, chocolate flavor. The best one is clearly the Triple Chocolate cake.

Carrot Cake:
To me there are two kinds of carrot cakes. One is the desi kind that you get at Parsi bakeries, which is moist, dense, has khoya/mava and cardamom even. The other kind is the fancier, videsi version, which has nuts (mostly walnuts), cinnamon, a cream-cheese frosting and is drier. Labonel being a “fine baking” place naturally has the latter kind. Although I am not much of a fan of this kind because of the cinnamon, which in my mind always over-powers any dessert, Labonel’s carrot cake is the best I have ever had in this category.

Cheesecakes:
I have only had one of their cheesecakes, blueberry I think. It was a right amount of fluff, fat, sweetness and flavor. The base was delicious too. However, the cheesecakes at Eclat or Chili’s are slightly firmer, hence a bit better.

Cupcakes:
Cupcakes are their only product that I am not a fan of. They are too small, the frosting is a little too soft and in my opinion add no value to cake. You can give the cupcakes a complete miss.

Cookies:
Choco-chip, Double chocolate and white chocolate/raspberry and the only 3 kinds they bake. Soft, rich, moist, chewy and yummmmmmm…

Miscellaneous:
There are some seasonal cakes like the honey cake or the plum cake. The honey cake is ok, but the plum cake is so loaded with rum that it can make a teetotaler a little tipsy.

Overall, if you don’t mind spending a lot and are a cake fan like me, then don’t give this place a miss.",4.5,"20 Reviews , 60 Followers",11/3/2017 17:12,10,,"{'food': ['brownies', 'chocolate cakes', 'carrot cake', 'cheesecakes', 'cookies'], 'drink': []}"
Labonel,Aditi Gupta,"#BrownieLove  # BakedWithLove

Classic calm interior. I loved their theme color ""Blue"". Packaging is sober and royal, an excellent house warming present. 

Brownies were soft, chocolaty and yum yum yum. They were simply the best. 
One has to buy a complete box of 15 piece medium sized square brownie. Rs 700 for box of brownie which will last for 4-5 days, per brownie it costs ~50. Good deal for a group of 6-7 people however not so good deal for single person/loner. 
Place an order in advance for assorted box of brownie. 

Suggestion: 
I don't want to go and eat chocoLava in Dominos on cheat day, instead i want to have Brownie here. 
Why not offer a single piece or small one person box (3-4 pieces may be).",4,"58 Reviews , 150 Followers",10/26/2017 11:53,1,,
Labonel,Aishwarya Venkat,"Brownies, cupcakes and their blueberry cheesecake! I would give all of it a 10/10. The blueberry cheesecake is just too cheesy, that it certainly melts in your mouth.",5,"44 Reviews , 212 Followers",10/21/2017 14:26,0,,"{'food': ['brownies', 'cupcakes', 'blueberry cheesecake'], 'drink': []}"
Labonel,Uday Shankar,Ordered a Vanilla Fudge cake for my wife's bday.. the cake was okayish at best.. the frost was very sweet like the ones you get in cheap ones.. the layers were soft but not something which would just melt in your mouth.. all in all the cake was not worth its price and hype.. disappointed,2.5,1 Review,8/30/2017 15:23,0,,"{'food': ['Vanilla Fudge cake'], 'drink': []}"
Labonel,Mayank Raj,"Awesome cakes and cookies. Worth every penny. Good ambiance although outlet is not that big.Good service, delivery on time. Till now I have tried cakes only, will visit soon to try cup cakes and other cookies. I am searching for red velvet cake, i hope they met my expectations.Keep up the good work. :)",4.5,"17 Reviews , 118 Followers",8/6/2017 13:06,0,,"{'food': ['cakes', 'cookies'], 'drink': []}"
Labonel,Simran Tantia,Amazing ..never had so delicious brownie. Its so so soft that it just melts in ur mouth n is chocolaty. The cup cakes are also amazing. U cannot ahve a single piece here. U have to take a full box of 15 pcs whatever u take. One must must have it.,4.5,"97 Reviews , 271 Followers",8/1/2017 3:12,0,,"{'food': ['brownie', 'cup cakes'], 'drink': []}"
Labonel,Purbita Chakraborty,"This place is fine baking indeed. Classy outlet as well, with very foreign inspired interiors.
Their chocolate chip cookie is very good (chewy and tasty).
The honey chocolate cake is a good bet for your evening snack.
The cupcakes here are my all time favorite (choclate feels better than the red velvet)
Their brownie is also one of the best in Hyderabad and is quite a good option for gifting people as well as being a recepient of such a box of delight.",4.5,"177 Reviews , 924 Followers",7/29/2017 23:59,3,,"{'food': ['chocolate chip cookie', 'honey chocolate cake', 'cupcakes', 'brownie'], 'drink': []}"
Labonel,Yattapu Srinija,"I have ordered carrot cake with cream cheese frosting. Their online menu says it's their signature cake. It was the worst cake I ate till date. It's just walnut kismiss cake with cinnamon flavour and maybe carrot somewhere. And of course cream cheese frosting. There were simply too many kismiss in there. I hated every bit of that cake.
I have had few other chocolate flavour cakes from here and they are an absolute delight. 3.5 rating is because carrot cake has spoiled it all. How much ever I say, it will be less compared to my feelings after eating that cake.",3.5,"4 Reviews , 1 Follower",7/17/2017 0:31,0,,"{'food': ['carrot cake', 'chocolate cake'], 'drink': []}"
Labonel,"Ashisha, The 'Bon Viveur'","Had their classic brownie cake which is served on a box. The brownies are fine, but too expensive for their taste I would say. There are other outlets with lower prices but tastier brownies.",3.5,"110 Reviews , 227 Followers",7/16/2017 8:51,1,,"{'food': ['brownie cake'], 'drink': []}"
Labonel,Rajarishi,"I am in love with cup cakes and Labonel made it much more romantic 😄
The cream and the bread are just perfect and the flavours are amazing. Though I felt it a bit over priced, it didn't come to my mind as long as I was indulged in eating them. It would be great experience worth the price, you must try them.
Next target: their brownies 😃
The only thing I would like to be changed about this place is that, they should have menu options for the customers to eat there itself. It is such a beautifully designed place and just takeaway makes the experience unfinished.",5,"68 Reviews , 144 Followers",5/31/2017 22:22,0,,"{'food': ['cup cakes', 'Labonel'], 'drink': []}"
Labonel,Raaj Prasad,"One of Best Brownies that I've tasted.
Little expensive though. Look forward to visit again when next time in Hyderabad.
Very polite gentleman whom I met :)",4.5,"21 Reviews , 667 Followers",5/22/2017 14:25,0,,"{'food': ['brownies'], 'drink': []}"
Labonel,Ganny V,"There's no better place to satisfy your dessert cravings than this heavenly place, the Labonel. I love their cake measuring schemes, unlike kilos :-) one must have to forget about calories strictly when you visit this place.

My favs are brownies, red velvet, dark chocolate, white chocolte and all cup cake versions! They're so soft, melts in mouth, just so yummm in tummy:-)

Yes! They are very expensive. Almost costs a bomb !! 5500 Rs for a birthday cake but its all worth it once a while for any of your grand special occasion.. Go treat your tastebuds at Labonel 👍",4,"96 Reviews , 1175 Followers",5/18/2017 16:33,10,,"{'food': ['cake', 'brownies', 'red velvet', 'dark chocolate', 'white chocolate', 'cup cake'], 'drink': []}"
Labonel,Raviteja VVS,Very poor store management. Ordered for an eggless cake on Friday 05th May 2017 and they confirmed my order. Before the pickup I just called them to check if the cake is ready and they simply say there is no order on my name at all. This is pure irresponsibility on the part of Labonel Gachibowli. Thank you for spoiling my day.,1,"1 Review , 1 Follower",5/6/2017 17:45,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Varma,"The best tasting and expensive baking place

The brownies are top rated and even the chocolate cakes too but with a expensive tag

If you like to order a chocolate cake classic chocolate cake is the best

If you are not worried for the price tag this is a must try place",4,"96 Reviews , 144 Followers",5/1/2017 17:54,0,,"{'food': ['brownies', 'chocolate cakes'], 'drink': []}"
Labonel,Varun Yelavarthy,"I quit cakes after trying their fruit cake.The kind of cake which will make you think twice before celebrating an occasion.The cake had two ingredients ,cream and sadness.Do yourselves a favour and go to Conçu instead.",1,"10 Reviews , 4 Followers",4/30/2017 13:46,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Kanika Rastogi,"I absolutely love the Red velvet cupcakes from labonel. They are the best! Although I am from Bombay, I would rate these cupcakes to be the best in the world(And trust me I try Red velvet Cupcakes & Cookies everywhere I travel!). They beat Theobroma in Bombay Hollow. 

Even their brownies, cakes are the softest most sumptuous ones ever! Must buy several boxes every time, you visit Hyderabad!",5,"1 Review , 3 Followers",4/17/2017 14:29,0,,"{'food': ['Red velvet cupcakes', 'Brownies', 'Cakes'], 'drink': []}"
Labonel,D.gurazada,"They make the Best red velvet cake and cup cakes in Hyderabad !!
Their chocolate cake is very rich and gooey buy my first preference has always been red velvet !!
Their brownies are my husbands fav..
Their packaging and all are high end so best for gifting !!
But they don't customise the cake according to your taste.. you've got to take what they have !!
Only downside is , Its a over priced , so occasional indulgence is what I go with in order to satisfy my sweeth tooth ..",3.5,"15 Reviews , 10 Followers",4/6/2017 10:46,0,,"{'food': ['red velvet cake', 'cup cakes', 'chocolate cake', 'brownies'], 'drink': []}"
Labonel,Hemlata Hajong,The best brownie i had till date. It's not like those regular brownies. It has a different taste and softness. I also tried their cupcakes. But nothing can beat their brownies. Very fancy packaging. Perfect to gift someone,4,"110 Reviews , 545 Followers",3/26/2017 15:37,0,,"{'food': ['brownies', 'cupcakes'], 'drink': []}"
Labonel,Piyush Bajaj,"Absolute bliss to have a brownie or cake from here!!
Have made it a point to order cakes for all my special events from this place.. thumbs up for the quality and taste!!",5,"8 Reviews , 280 Followers",3/24/2017 16:26,0,,"{'food': ['cake'], 'drink': []}"
Labonel,Kunal Anand,"Absolutely the best bakery in the area, hands down.

The cakes from this place are kept hidden in PGs and Quads, because they are totally worth the fight as well as arguments. Right now, when I am writing the review I am salivating remembering the taste of the brownies.",4.5,"72 Reviews , 127 Followers",3/17/2017 3:29,0,,"{'food': ['cakes'], 'drink': []}"
Labonel,Srinivas Prabhu Sangam,Best place in town for Brownies. They were so good that I ended up eating an entire box by myself. I heard very good feedback on their cakes as well.,5,"63 Reviews , 95 Followers",3/4/2017 18:07,0,,"{'food': ['Brownies'], 'drink': []}"
Labonel,Naresh Kodebathula,"Have tried cup cakes from so many other places. But I haven't got the cup cakes anywhere like here.

Red velvet and Chocolate are our favourites",5,"22 Reviews , 14 Followers",2/27/2017 10:20,0,,"{'food': ['cup cakes', 'cup cakes'], 'drink': []}"
Labonel,Athira Thilakan,"love the blueberry cheesecake.. takes you to heaven!! complete foodgasm achieved!!! i think they should keep pastries too..
cupcakes and cookies are a must try..
min order is 10pcs
thats the only setback for people craving for a sweet tooth.. overall superbb!!",4.5,"31 Reviews , 188 Followers",2/27/2017 1:47,1,,"{'food': ['blueberry cheesecake', 'pastries'], 'drink': []}"
Labonel,Christopher Mathew,"One of the premium bakers in gachibowli, most of the items are made to order, probably 24hrs prior booking is required, found only few cupcakes, brownies ready, and that too it's for takeaway, can't dine in... Bought the chocolate and red velvet brownies, cost for 1kg around 800 or so... Good packing. Taste is good. But there are places which serves better brownies.
Cost is at the higher end.",3.5,"51 Reviews , 200 Followers",2/27/2017 0:42,2,,"{'food': ['chocolate brownies', 'red velvet brownies'], 'drink': []}"
Labonel,Spicy Mutton Chops,"Delicious chocolate brownies... The packaging is awesome too!!
Been wanting to visit ever since I heard about the Banjara Hills branch, but somehow never got the chance to.
The price is a bit steep though, but an occasional indulgence which the product is meant for anyway, is perfectly fine. 
I'm not too good with dessert consistency and stuff, but all i can say is this is a place I would definitely recommend for dessert treats and parties.
The brownies are moderately sweet and rich and not too moist.

I will be back for the cupcakes.",4.5,"223 Reviews , 1461 Followers",2/23/2017 15:15,0,,"{'food': ['chocolate brownies'], 'drink': []}"
Labonel,Shruthi Naidu,"I have been lusting after this place, after reading too many 5 star reviews on Zomato.  So yesterday the occasion was right  and I was in the mood to splurge and enjoy some quality stuff with my SO. Unfortunately, I was utterly disappointed with the service that they had to offer. The staff at Labonel don't know anything about customer service.They were very rude and mean to us. I wanted to check their catalog but the person was behaving as if I was there to steal their products. Very impatient and unwilling to help. And also their phone number never works. Tried calling several times and never got a response. Anyways coming to food. I only ordered assorted collection of cupcakes The price burnt a hole in my  pocket. Only 15 tiny cupcakes for 850rs. The flavors are vanilla, chocolate and red velvet with vanilla and chocolate frosting. I tried the vanilla and chocolate so far and I  can say that chocolate cup cake is just fine, nothing special or out of the world experience like some other reviews claim it to be. Vanilla cupcake was dry and tasteless. Yes it was like eating a sponge(I am not saying that the cupcakes was as soft as a sponge it was as tasteless as a sponge). Nothing but just hype . I have had better cupcakes for a lot less money in small bakeries.  

Final note: Never ever  going to visit the place again. Overrated place",2,"6 Reviews , 6 Followers",2/15/2017 23:48,0,,"{'food': ['cupcakes'], 'drink': []}"
Labonel,Sreejith Sreekumaran,labonel has become a hotspot for premium and rich baking. the taste is amazing and makes you indulge in more. tasted red velvet cake on my friends birthday and it makes you go ummmmmm,3.5,"207 Reviews , 299 Followers",2/13/2017 14:41,1,,"{'food': ['red velvet cake'], 'drink': []}"
Labonel,Ankita Shah,"Definitely a very popular bakery in hyderabad and for a good reason. Amazing cakes and brownies. It is one of those high end classy bakeries in town with a well established fan base who would vouch for it forever.
My personal opinion is that it is a tad bit too hyped which has enabled them to slot their prices so high knowing that people would still buy them. I didn't like the fact that you have to purchase a box full of brownies or cupcakes and no less. Additionally the icing on the red velvet cupcake was way too sweet for people's taste. Brownies though are super soft and amazingly baked to perfection and so are their cakes.",3.5,"73 Reviews , 951 Followers",2/12/2017 21:49,0,,"{'food': ['cakes', 'brownies'], 'drink': []}"
