Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Collage - Hyatt Hyderabad Gachibowli,Alakesh Deb,"I was excited about the team lunch at Hyatt, however, it turned out to be a disaster!

1. Food variety: Very less compared to any star rated hotels in similar bracket. We were offered only 2 types of Veg and Non veg starters and without even mentioning the dish name. No mutton items what so ever, neither in starters, nor in main course.

2.  The service was poor and slow. I am not sure whether that is for quantity of staff or the quality of staff.
None of the staff was nice or responsive in a way that makes you feel good.
3. The quality of food changed with subsequent refill.  Even the ice creams were too sweet.",1,"2 Reviews , 25 Followers",4/22/2019 10:59,0,,"{'food': ['starters', 'main course'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Meenakshi Mehra,"Went for team lunch. Have been here in the past too but experience this time was not at all good. Food was not good especially the ones that were refilled. It appeared as if chef changed in between. Breads were too dense, desserts too sweet, chicken overcooked. Most disappointing was the service which is not at all expected from a brand like hyatt. Very slow service with a I don't care attitude. Had to wait very long for some of the requests. The only good thing was probably the decor. And no one will come back only for that.",2,"7 Reviews , 6 Followers",4/19/2019 19:21,0,,"{'food': ['breads', 'desserts', 'chicken'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Shreyansh Agarwal,"I have been here for breakfast. Its a huge spread as other 5 star properties usually have, but I saw a great variety and different kind of a menu here. For me, a waffle cart was the best part. I just loved the hot and crispy waffles with maple syrup, nutella and berries compost. Do ask for a chef's special. The breakfast option with the stay is a must pick and do try as much as possible from the spread.
A few other things which I liked were the baked potatoes. Just loved them.
Another good thing about them was that they did not cut the fruits beforehand. You had to select your choice and they were cut right in front of you. In the juices section, I could remember a carrot 🥕 ginger, tulsi, aloevera and many such. Detox water was another addition. Apart from these, you could chose the fruits and veggies you wanted and they would make a fresh juice right in front of you.
Find attached photos with this review to describe my experience in a better way.",4,"83 Reviews , 146 Followers",4/15/2019 11:06,10,,"{'food': ['waffles', 'baked potatoes'], 'drink': ['juices']}"
Collage - Hyatt Hyderabad Gachibowli,Emmanuel Abhinav,"Ambience: Peaceful place to hangout with a small group especially during late nights

Service: after two visits, I can say the service is consistent just like any other top hotels in the same league.

Food: Yes, I must say the burger is mediocre. I went for the tenderloin burger cooked medium. This patty has some herbs mixed in it, so if you like some rosemary and thyme in your patty, try it out.
For 850 rupees including taxes, I can say it’s on par with other offerings in the city with a different twist to their burger. 3.5 stars for their burger.",3,"9 Reviews , 6 Followers",4/11/2019 13:06,1,,"{'food': ['burger'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Anvesh Chowdary,"I don't expect how people are maintaining the place. 

The service here was such pathetic I think Irani cafes on the roads have better service and delivery time of the service. 

Keeping the service aside the food is decent and the ambience and the pricing is decent but service is one of the worst I can expect from a star rated hotel.

If someone from the management is reading it kindly improve your service if you think there is a need.",2,"1031 Reviews , 1654 Followers",4/4/2019 22:37,0,,
Collage - Hyatt Hyderabad Gachibowli,Sriram Reddy,"Breakfast was great.
Lot of options for health conscious people.
Continental and local dishes for foodies..
Service was average though... overall great place...",5,"10 Reviews , 8 Followers",4/1/2019 0:47,0,,
Collage - Hyatt Hyderabad Gachibowli,Vijay Sena Reddy,"Sunday Brunch!
Experience: Very Bad!!!
Food: Not Great but few dishes are good..!
Service: Worst..!!!
Management: Rude..!!!
Billing: Brunch Prices not mentioned anywhere but only on Zomato, but they say that price is wrong. Asked the Manager (Mr Maneesh Singh and Prakash) to show the original prices on any Menu or Booklet or Hyatt Website..! They replied with bullshit answers..!

Only thing we liked is the place and ambience..!!

I recommend not to prefer this place with family..!!

This management has shown us how a famous brand like Hyatt can also be the worst experience..!!!",1,"1 Review , 27 Followers",3/10/2019 21:42,0,,"{'food': ['Sunday Brunch!', 'Very Bad!!!', 'Not Great but few dishes are good..!', 'Rude..!!!', 'Billing: Brunch Prices not mentioned anywhere but only on Zomato, but they say that price is wrong. Asked the Manager (Mr Maneesh Singh and Prakash) to show the original prices on any Menu or Booklet or Hyatt Website..! They replied with bullshit answers..!', 'This management has shown us how a famous brand like Hyatt can also be the worst experience..!!!'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Shyam Sunder Reddy,"Prices are 5 star hotel’s but food and hospitality is just as normal restaurant
Ambience is good
I suggest them to increase the hospitality",2,"3 Reviews , 12 Followers",3/10/2019 21:09,0,,"{'food': ['dish'], 'drink': ['drink']}"
Collage - Hyatt Hyderabad Gachibowli,KSR,Food and Managment sucks and this place . There is no kids activity as said .The manager is behaving like a regular tiffin center person .Wrong dish names are placed on many items . I don't suggest at all . They charged 2199 plus taxes but on zomato it shows less and different. When we asked abt it they gave all bullshit answers .,1,"1 Review , 1 Follower",3/10/2019 20:43,0,,
Collage - Hyatt Hyderabad Gachibowli,Anurag Reddy,"Very very disappointed. Had been there for a Sunday brunch and experienced a worst and slow service. The food is below average. Nothing organised and well maintained. The managers are the worst in Collage restaurant, very unmannered and impolite. Many of the dishes nameplates are mismatched. The brunch prices don’t match the Zomato prices.",1,"1 Review , 22 Followers",3/10/2019 17:52,0,,"{'food': ['Very very disappointed', 'had been there for a Sunday brunch', 'experienced a worst and slow service', 'the food is below average', 'Nothing organised and well maintained', 'the managers are the worst in Collage restaurant', 'very unmannered and impolite', 'Many of the dishes nameplates are mismatched', 'the brunch prices don’t match the Zomato prices'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Benny Gomes,I visited Collage with friends and was impressed by the ambiance and the service. My server Tushar was very patient and attentive. Tried his suggestion of pasta and it turned out delicious. I would definitely recommend this place again.,4,"1 Review , 8 Followers",3/9/2019 0:40,0,,"{'food': ['pasta'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Shubham Jaiswal,"Visited this restaurant thinking to have good food, but the efforts were wasted. We went on a Friday and we started eating the starters. After starters when we asked for main course, the staff told that on Friday they have only street food and no main course is available. Felt like we wasted our money.

Though the starters were good, but main course should also be there. Street food should be the add on and not the only food.

Two stars only for the ambience.

shubhamtraveltales.wordpress.com",2,"30 Reviews , 34 Followers",3/3/2019 21:12,9,,"{'food': ['starters', 'main course'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Rachana Srivastav,"I've had the breakfast buffet here quite a number of times and it is really a very good spread they have here.
They have 3 main live counters - one which makes fresh Dosas and Parathas, second makes the waffles and pancakes and the third makes all the egg varieties.
They also have a huge counter for fruits, juices and herbal shots.
Then there is the Indian food counter which has multiple varieties like - chicken curry or Keema curry with Pav, Idli and Wada with Sambhar and 3 types of chutney, Poha or something similar, and few more items.
There is also a counter which serves noodles, sauteed veggies, steamed fish or chicken and Chicken sausages, congee and Miso soup.
Then there is counter with cheeses, cold cuts, pre-made salad, some sweet jars, etc.
Then there's obviously the cereal counter and the breads counter which has amazing Danish bakery items, bread pudding and other baked breads.
That's a huge list!
To top it all, the staff is really courteous and polite and the outside seating is simply serene.",5,"22 Reviews , 13 Followers",2/27/2019 20:25,0,,"{'food': ['Dosas', 'Parathas', 'Waffles', 'Pancakes', 'Eggs', 'Chicken Curry', 'Keema Curry', 'Idli', 'Wada', 'Sambhar', 'Poha', 'Something similar', 'Chicken sausages', 'Congee', 'Miso soup', 'Cheeses', 'Cold cuts', 'Pre-made salad', 'Sweet jars', 'Bread pudding', 'Baked breads'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Saket Bhukania,"Honestly I would not recommend this place to any of my friends or colleagues. I had dropped by with my colleagues for lunch (buffet) and we really had high expectations and were hoping for good food. Unfortunately all the starters were cold and were not even edible :(!! The biryani
The taste was not even close to the expectations. A big NO NO to food lovers.
The only good thing here was the jazzy decor and desserts. It was a very poor experience overall.",2,"60 Reviews , 225 Followers",2/26/2019 15:16,0,,"{'food': ['buffet'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Ankita Singh,"I went to Hyatt on Valentine's eve around 12am. This place is quiet and comfy but infested with mosquitoes (last thing that u will expect from Hyatt). We ordered North Indian food which was quite yummy but the service was painfully slow. When u enter Hyatt, u don't expect this kind of treatment. Unfortunately, my date was ruined.
Will recommend others not to visit this place just because of Hyatt tag",1,3 Reviews,2/16/2019 0:17,0,,"{'food': ['North Indian food'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Srikar,"Visited the place at Midnight
The best thing is it has constant menu for all 24hours unlike most of the late night restaurants
The place looks really great at night
Ordered Pastas which were awesome although we got it 40min after ordering which needs to be taken care of
Will visit again",4,"48 Reviews , 112 Followers",2/15/2019 14:53,7,,"{'food': ['Pastas'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Praveen Kumar Pappu,"I would have rated a big 0 or -1 here if I can. its team lunch outing with 40 members. I'm reviewing this keeping in mind that we paid 1500 per person
Food :
there is no welcome drink. Even an ordinary restaurant offers at least a grape juice.
Starters : cold, not fresh, tasteless and very hard to eat. VEG: potato, Baby corn. Non-Veg : chicken, Fish
not even a smell of Prawns or mutton in any corner out of whole menu.
main course : only 2 biryanis (veg n chicken). and just a paneer curry and chicken curry with some fancy namedesserts :
ice creams only strawberry n chocolate flavors which are semi solid n turns to liquid by the team you eat it.
no fruits other than papaya n water melon is very disappointing from a 5 star hotel
Ambience : only tables and chairs are provided. no clothes or spoons or tissues on the table. just like a road side dhaba.
Service : too slow and no up to the expectations",1,"6 Reviews , 10 Followers",2/5/2019 16:35,0,,"{'food': ['chicken curry', 'paneer curry', 'chicken biryanis', 'veg biryanis'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Anand Seshadri,"The Lunch served at Collage was way below our expectations.  Cold and lousy tasting food - only 2 varieties of items in the main course.  The soup served was cold.  They had only 2 main course items in veg and non-veg.  Not many varieties of Starters (only 2 Veg starters).  Desserts were minimum.   Ice cream varieties were only 2 (strawberry and chocolate flavors) When we asked for spoons for desserts, the waiters were looking at each other as if they don't know where the spoons are.  Service was poor.",1,"1 Review , 1 Follower",2/5/2019 16:15,0,,
Collage - Hyatt Hyderabad Gachibowli,Vijaya,"Amid the busy lanes of financial district, lies this serene place with lots of greenery and makes one feel pleasant on the outset. A little ahead when you walk through the lobby, lies this very spacious restaurant. Very well managed place I must say. Spacious, well lit with the usage of a lot of natural lighting. The AC temperature was a tad bit on the higher side which was informed to one the the staff but didn't find much difference even after informing.

Service was slow and a little out of place. We asked if they could get milkshakes as we had kids with us. The lady who went to check this has never returned or answered the query. Next, we found the glasses a little smelly which we asked to be replaced. But was never done. The rotis took a lot of time to come. Clearing the used plates took way too long despite informing multiple times. Asked for shawarmas and some food from the live counters which never happened or only a part of it was served. Requested for the dessert section to be extended a little further but again, took away without informing.

Coming to the food, there's loads of choice. Except for a few items on the menu, nothing is worth a Hyatt standard. Loved the ariselu live counter. Shawarmas tasted bland and could not take more than one bite. Mutton curry was too oily and no meat in it. It was filled with bones. Also liked the varieties of rice available.

Overall, a place that could be so much more than what it currently is. If only this was better managed, it has the potential to be the best.",2,"207 Reviews , 927 Followers",2/5/2019 14:42,34,,"{'food': ['ariselu live counter', 'varieties of rice'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Rahul Khurana,My worst dinner experience ever.. The buffet’s spread is the smallest you will find any where.. only 2 starters. Biriyani was horrible. Steamed rice was half cooked. The limited options of curry were also unpalatable. My friends had chicken and even that was half cooked. My money wasted. Would never think of going there EVER.,1,"1 Review , 4 Followers",1/22/2019 10:05,0,,"{'food': ['Biriyani', 'Steamed rice'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Arpita Bose Chaudhury,"Wonderful ambience, great customer service and excellent food. Flying Sunday Brunch is awesome. Don't miss the Indian platters and desserts especially",5,1 Review,1/21/2019 1:28,0,,"{'food': ['Indian platters', 'desserts'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Pradeep Panigrahi,"Went for lunch today and i had high expectations on taste of the food.
I ordered murg malai tikka, tariwala chicken both werent very much tasty. Chicken of maki tikka were not much tender as well. It was not a good experience wrt food. Staffs were good and polite as usual. One cannot ride on the brand value and compromise on the taste. I hope this feedback is taken positively",2,"2 Reviews , 1 Follower",1/15/2019 0:33,0,,"{'food': ['murg malai tikka', 'tariwala chicken'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Sindhu Nanaya,Great place and ambience bad service from Tushar was awesome . Keep up the good work . Highly recommended this place for a romantic dinner .,5,"8 Reviews , 48 Followers",12/29/2018 22:42,0,,"{'food': ['Tushar'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Pawan Venkatraman,"Food was alright a good 8/10, but, there was almost zero attention given to us in terms of service., and we had to wait a good 10 minutes even before we were given the Menu. And, this was at a time, when the only table occupied inside the restaurant was us. Outside, there were probably 2 tables occupied. Surprising that they couldn't manage 3 tables. Maybe this is a harsh review and there was an event happening at the hotel and they were understaffed., but, for a hotel chain like Hyatt, not acceptable.",1,"5 Reviews , 22 Followers",12/16/2018 11:22,0,,"{'food': ['Food was alright a good 8/10', 'there was almost zero attention given to us in terms of service.'], 'drink': ['and we had to wait a good 10 minutes even before we were given the Menu.']}"
Collage - Hyatt Hyderabad Gachibowli,Khaleel Khurram,"Im a midnight owl and this place is just perfect for people like me. Good service but a lil slow, ordered a woodfire Pizza and it was just amazing. Ambience is just like any other star hotel, not impressed but pretty decent.",5,"10 Reviews , 12 Followers",12/16/2018 2:50,0,,"{'food': ['Pizza'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Sai,The ambience food and the service just goes hand in hand!! One of the best places to be in Hyderabad for a nice quiet evening to spend with family and friends 😁,5,"3 Reviews , 21 Followers",12/1/2018 14:44,0,,"{'food': ['ambience'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Sambhangi Sandeep,"Loved the food/ ambience/ the way they treated us.

We had Mutton Roganjosh with roti ! As it is on Zomato Gold, we felt it okiesh with the price. The gravy was thick and yummy. Will have to try their buffet next time.

Apoorva Ganapathi",5,"234 Reviews , 688 Followers",11/27/2018 14:55,2,,"{'food': ['Mutton Roganjosh', 'Roti'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Harshvardhan Agarwal,Extremely expensive for the food they serve... I happen to go there on my birthday night and the food was just pathetic and over priced.. I wouldn’t have mind spending if the food was good however it wasn’t... This place is not at all for wine lovers as they serve the worst wines at sky high prices... the only reason they are getting 2 stars from me is coz of their staff,2,"21 Reviews , 21 Followers",11/23/2018 1:17,0,,"{'food': ['pathetic', 'over priced'], 'drink': ['worst wines']}"
Collage - Hyatt Hyderabad Gachibowli,Vnikhil Reddy,"It was an amazing place , I have been for there Sunday brunch the best part was they were serving ketel one Vodhka 😂 , they have many good items to try u must try there lamba curry it was amazing & pav bhaji . Ambiance was very peaceful .",4,"67 Reviews , 185 Followers",11/19/2018 21:34,1,,"{'food': ['lamba curry', 'pav bhaji'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Mrinalini,"I have visited this place for team lunch.. We opted for lunch buffet.
High expectations but all waste.
Ambience - 5*
Food - 3 *
Buffet spread - 2.5*

Highly disappointed with the options available in buffet..
Hardly 7-8 options for both veg and non veg
Taste was also not exceptional.

If you want to visit this place then don't opt for buffet.. go for Al' cart.",3,"8 Reviews , 3 Followers",11/17/2018 11:01,1,,
Collage - Hyatt Hyderabad Gachibowli,Farheen Fatima,I’ve been there with family for Sunday brunch . Sushis were pretty good . They’ve a wide range of deserts that are absolutely delicious . They’ve got food items .from all over the world . Starting from sushis to lasagne to biryani and appam with stew and many more. Good place to spend your weekend .,4,"7 Reviews , 87 Followers",11/17/2018 9:37,1,,"{'food': ['sushis', 'lasagne', 'biryani', 'appam'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Venkatesh OD,Not so friendly staff. Very less items in buffet. Difficult to find a food of your choice in the buffet. It's little unorganized. The waiter says I ll find out whatever you ask but he never turns back.,1,"11 Reviews , 43 Followers",10/9/2018 22:45,0,,"{'food': ['buffet'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Pramila Padmanabhan,"Sadly our visit to Hyatt wasn't the type one would want to remember. We were attempting to use Zomato gold - out of the 4 of us, 2 had gold and to start with they told us we would need to physically sit on different tables to use both gold memberships! Note : it was 2:30 at night and the WHOLE restaurant was completely empty. We suggested let's do two bills and create the notion of 2 tables if needed (why though I don't know, Zomato clearly says there is no limit of how many gold's can be used at a table) but even that was not agreeable, they just kept repeating we would need to physically move to two separate tables!! Needless to say, the visit just went down hill from there :(

Not recommended",1,"6 Reviews , 40 Followers",10/2/2018 18:18,0,,
Collage - Hyatt Hyderabad Gachibowli,Sunil Singh Jadhav,"Amazing Place !!
Visited for a Sundayy Brunch & the place was very beautiful . The staff was nice & the food was good ! Loved the place but idk it was lacking something .",4,"10 Reviews , 7 Followers",10/1/2018 0:34,5,,"{'food': ['brunch'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Sadananda Acharya,"Ambience : 3/5 Overall okay, not much extravaganza to attract customers, not a WOW factor.
Starters: 2.5/5 Except two dishes, others were not worth eating.
Main course: 2/5 Total disaster.
Desserts: 2/5 Not much variations with awful selection of items.",2.5,"11 Reviews , 9 Followers",9/27/2018 11:24,0,,"{'food': ['Starters', 'Main course', 'Desserts'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Rajani P,"Had an amazing brunch at Collage, Hyatt Hyderabad.

I generally stay away from clicking pics at a buffet unless it’s something on our table but we were smitten by the desserts so much that I couldn’t resist clicking them. Each dessert was an amazing piece of craftsmanship, delicately plated and arranged (esp for something at a buffet).

The food and spread were equally awesome. There was Sushi 😍, Mexican 😍, Indian, Asian and Pizza.

The Mexican spread was plenty with nachos being my favorite as they came with lot of sides like guacamole, salsa, mango salsa and Parmesan. Didn’t explore the Asian side much but they had steamed veg and chicken momos. The live counters consisted of pindi chole, several types of paranthas, appam & stew.

The sushi was good but not great, especially the wasabi didn’t have a strong flavor. But being a buffet we were still satisfied with what they had.

The ambiance was really pleasant initially when we were seated. Later when we started sweating though we realized we were seated at a bad table as it was nearer to the door leading to the outside dinning area and that is where they also placed their live counters. Although they could close the door it was constantly getting opened and no one bothered to close it.",4,"169 Reviews , 1740 Followers",9/24/2018 16:01,8,,"{'food': ['Sushi', 'Mexican', 'Indian', 'Asian', 'Pizza'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Manish Goenka,"Visited this place yesterday after going through some of the very good reviews and I must say it's the worst experience for us, we ordered pizza and it smelled very bad . Secondly we ordered Caesar salad and chicken was rubbery and we ended up eating only salad then we ordered club sandwich and spaghetti pasta , club sandwich was OK but again spaghetti was tasteless and bland and had to leave whole dish. Didn't expected such a bad quality food from brand like Hyatt and they ended up spoiling our evening .",1,"3 Reviews , 46 Followers",9/22/2018 12:12,0,,"{'food': ['pizza', 'Caesar salad', 'club sandwich', 'spaghetti pasta'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Piyush Kumar,"Ambience - 5/5
Food - 4/5
Food was just awesome. Best part was we asked for a curry outside the menu and was well served with that.
Service - 5/5
It was wonderful. Love the politeness of the staff.
Value for Money - 5/5
With all the taste, ambience and service it is totally worth eating.

Only thing I would complain about was staff need more clarity on Zomato gold as I was being given wrong bill and it took me sometime to make them understand that there way of deduction does not comply with T&C given by Zomato, hope that is taken care so as no other customer face the inconvenience.",4,"99 Reviews , 414 Followers",9/15/2018 0:22,3,,"{'food': ['curry', 'tandoori chicken'], 'drink': ['chai']}"
Collage - Hyatt Hyderabad Gachibowli,Divyana,"Below expectations experience for us at Sunday brunch last weekend. Service was extremely slow. The pizza arrived after 3-4 reminders. Food was very average - not appetising enough to suffer the super slow service. All in all, a very disappointing experience at Hyatt.",1,"1 Review , 56 Followers",9/6/2018 18:13,0,,"{'food': ['pizza'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Aishwarya Venkat,"The breakfast buffet of Collage is one thing I die for. They have everything one could ask for. From American, to Indian (south and north) to various beverages like coffee, tea, juices and what not. It’s the perfect place for all those who have their breakfast like a king ;)",5,"44 Reviews , 212 Followers",9/3/2018 16:37,0,,"{'food': ['American', 'Indian (south and north)'], 'drink': ['coffee', 'tea', 'juices']}"
Collage - Hyatt Hyderabad Gachibowli,Kumar,"Been here in few days back for lunch buffet ,
soup salads Chinese were too good , but they have only one biryani tat too veg that's my only complaint (not sure it's week dependant)
our guy mr.johnson extremely helpful and polite .
Would definitely recommend",5,"4 Reviews , 2 Followers",9/3/2018 9:19,0,,"{'food': ['soup', 'salads', 'Chinese'], 'drink': ['biryani', 'tat', 'veg']}"
Collage - Hyatt Hyderabad Gachibowli,Ankit Mohanty,"Food's amazing, the place is gorgeous but there needs to be better coordination amongst the staff. They got royally confused on our booking and made us switch restaurants. Do try the pizza offerings because trust me they are as close to authentic as it gets.",4,"33 Reviews , 269 Followers",9/2/2018 13:04,2,,"{'food': ['pizza'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Silka Das,Went for a lunch buffet. The best item i had from their spread is cut watermelon. Is this real Hyatt or fake? More than half of the items were served cold. Every crispy item was soggy as if it was out in open for 2-3 days. I want to rate this place with no stars. I will advise everyone in my circle against visiting here for lunch !! Choose any other place.,1,"15 Reviews , 53 Followers",8/14/2018 20:13,0,,"{'food': ['cut watermelon'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Dhairya Verma,"Very expensive
Lack choices in food
I am never gonna get those 1500 of my life. I wasted my money.
Only chicken was good. I expected suhshi but it was not in the buffet.",2,5 Reviews,8/10/2018 22:59,0,,"{'food': ['chicken'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Saheb Pramanick,"Nice place for couple.. I loved this place. I'm coming with my girlfriend . This place is my first dating place ...... Nice ambiance .. Specially night time.....
Nice food ... And service was so excellent..
I'm a bartender that's why I'm saying thanks barman ur martini so good....",5,"2 Reviews , 12 Followers",8/3/2018 20:23,0,,
Collage - Hyatt Hyderabad Gachibowli,Dabo,"Very nice place with serene ambiance. Staff is very courteous and friendly with welcoming faces. A bunch of young team doing nice job.
Tip: Don’t sit outside, mosquitoes will suck the crap out of you",4,"7 Reviews , 1 Follower",8/2/2018 23:16,0,,"{'food': ['biryani', 'paneer tikka'], 'drink': ['chai']}"
Collage - Hyatt Hyderabad Gachibowli,Sophia Ahmed,"Was here over the weekend. This place wasn't crowded at all. The staff was very friendly. I thoroughly enjoyed the Cream of mushroom soup. We also ordered a pizza which was huge and more than filling. Well, pretty much sums up to be a pretty and decent place where I wouldn't mind dining again :)",4,"151 Reviews , 967 Followers",8/1/2018 15:12,5,,"{'food': ['Cream of mushroom soup', 'pizza'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Harikiran Gupta,Had hot chocolate was not worth trying and camomile tea which was good enough. Loved the ambiance. Hospitality is something which I loved the most.,4,"63 Reviews , 134 Followers",7/29/2018 23:26,4,,"{'food': ['hot chocolate'], 'drink': ['camomile tea']}"
Collage - Hyatt Hyderabad Gachibowli,KRS,"Visited this place for dinner. Classy ambience given it is Hyatt but I would rate the food a notch lower than it's pricier cousin in Banjara Hills. Food - Mushroom soup and veg sushi were quite well made. Tried Japanese style Udon noodles along with Japanese curry and maybe it is a matter of taste but both the dishes had excess soya sauce making them salty and bitter. I was later told that the noodles should be paired with Yamakazi whiskey and the curry with Jasmine rice to counter the soya sauce taste. It sounded like a good advice but a little late for this time. For dessert, brownie with ice cream was ordered and it was easily the best item. Overall pricing is decent for the quality and ambience. Worth visiting.",4,"119 Reviews , 110 Followers",7/29/2018 21:10,0,,"{'food': ['Mushroom soup', 'veg sushi', 'Japanese style Udon noodles', 'Japanese curry', 'brownie with ice cream'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Pathakastha666,"I have been a collage frequent visitor, not to do much with food but I met hy husband for the first time there. So I have tried their brunch many times, and I can finally say that for the cost, their Sunday brunch is good but they need a little more spread and little more taste. Also the staff is sweet but very slow on brunch days since they expect self service on that day.",4,"41 Reviews , 34 Followers",7/29/2018 18:38,0,,"{'food': ['brunch'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Sree Leela,Went for a dinner buffet for a family gathering and the food is just average for the price we pay.Most of the items are not available on the buffet menu which are served at the table but with lots of delay.,3,"25 Reviews , 14 Followers",7/21/2018 14:59,0,,"{'food': ['average', 'not available'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Mohammed Talib,"We went for team lunch here. No doubt it has a great ambience and service. Staff was friendly and took care of all our needs. Food I would say is good but nothing extra ordinary. I feel almost all 5 star hotels in Hyderabad have same items on their buffet menu. Desserts were great.

Ambience:4
Food: 3.5
Service:4.5",4,"51 Reviews , 34 Followers",7/21/2018 0:41,0,,"{'food': ['food'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Thejas Simon,"I happened to stay in Hyatt Gachibowli during one of my visits to Hyderabad. The hotel gives you a feel of a resort by the open space available and the jogging track around the hotel with trees on both sides. The Sunday Brunch that they organize was amazing and had a good variety of dishes from multiple different cuisines. The breakfast buffet meets the standard as well. The staff here are extremely courteous and proactive. Although they don't have a wide spread in room service menu, the steak and smoked salmon was extremely impressive.",4,"37 Reviews , 289 Followers",7/19/2018 9:16,0,,"{'food': ['steak', 'smoked salmon'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Swati,"Went for a Sunday bruch and compared to other places of the same league the staff is definitely the most friendliest 😀, but the food options are the bottom most on my list. The food is good definitely, but for a Sunday brunch the options are extremely limited compared to what's being offered around. I am thankful to the staff for pulling together a cheese platter just to accompany my wine and for that I took them to 4 from my initial 3* . Sometimes the smiles and the courtesy make a lot of difference and might want me to visit again. The beverage (alcohol 😋) menu is very limited , does not match back to others - I hope they match it up. We had to separately order drinks as there was nothing on their selection that we drank !! 😋. And before I forget , their dessert bar is good !",4,"19 Reviews , 22 Followers",7/15/2018 16:44,3,,"{'food': ['Sunday brunch', 'cheese platter'], 'drink': ['wine', 'alcohol']}"
Collage - Hyatt Hyderabad Gachibowli,Vinay Kumar,"Service - good
Food- very bad, no taste at all

I had buffet, there is no serving on table for starters and there r only two veg starter and two non veg but taste is not at all good.",1,"4 Reviews , 24 Followers",7/11/2018 16:46,0,,
Collage - Hyatt Hyderabad Gachibowli,Kapilbhat,Nice ambience but far too less items as options for food in the dinner buffet. Would suggest the management to improve the spread as we hardly get couple of options per cuisine in this multi-cuisine spread that hyatt offers,3,"41 Reviews , 135 Followers",7/8/2018 13:05,0,,"{'food': ['chicken', 'beef', 'pork', 'fish', 'vegetables'], 'drink': ['water', 'juice', 'soda', 'beer', 'wine']}"
Collage - Hyatt Hyderabad Gachibowli,Saumya Ranjan,"The buffet meal was worth the price. You can have around 14 dishes and around 10 desserts and of every type. Continental, Chinese or Italian whatever you like, you can Try anything since it’s the combination of all with a pinch of Indian dishes also. The environment is really nice and the staff is polite and helpful. The red velvet pudding was my favourite with other type of pastries. The presentation of the dishes was also nice. The main attraction was the live kitchen to serve you your noodles and pasta .",5,"34 Reviews , 50 Followers",6/30/2018 14:35,0,,"{'food': ['dishes', 'desserts', 'pastries', 'noodles', 'pasta'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Jyoti Pandey,"Visited this place a couple of times.. I’ve experienced great service and quality.. however, I felt they’ve less options in buffet when compared to other restaurants.. overall a good experience!",3,"13 Reviews , 17 Followers",6/19/2018 15:24,0,,"{'food': ['buffet'], 'drink': []}"
Collage - Hyatt Hyderabad Gachibowli,Garima Jain,"Friendly staff amazing ambience and fantastic food.
Went here for breakfast buffet and the experience was amazing.
The food spread was wide and delicious. Lived that options were there to choose from Indian continental and American . Quality and taste we're amazing.
A must visit in my books.",5,"39 Reviews , 120 Followers",6/17/2018 13:45,0,,"{'food': ['breakfast buffet', 'Indian continental', 'American'], 'drink': []}"
