Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Absolute Sizzlers,Govanroy Diengdoh,"Today launch we visited this place...food was good service Also Good...nice ambiance ...
It's Good dining place for friends and family

We want to visit again..... thank you",5,1 Review,4/27/2019 17:06,0,,"{'food': ['food was good'], 'drink': ['service', 'nice ambiance']}"
Absolute Sizzlers,Pranay Krishna,Worst place to have a sizzler. Tried hyderabadi sizzler which was just rotten chicken biriyani on a hot plate. The noodles in the veg sizzler were very bad as well. These guys dont know how to make a sizzler. The staff was also not well trained.,1,"15 Reviews , 10 Followers",4/25/2019 16:47,0,,"{'food': ['rotten chicken biriyani', 'veg sizzler'], 'drink': []}"
Absolute Sizzlers,Sudipta Routray,As a sizzlers Fan went to longe my taste buds with sizzlers.Order Fish n chips along with chilly chicken for straters and oh my fell in love with fish n chips.. Chicken Sizzlers were really gud... Loved the ambience and the music.. worth visiting the place.. Fish n chips are must try.,4,"14 Reviews , 12 Followers",4/24/2019 18:31,0,,"{'food': ['Fish n chips', 'Chilli chicken'], 'drink': []}"
Absolute Sizzlers,Praveen Kumar,Sizzlers are really good here but one must have knowledge what they want exactly along with sizzler otherwiSe it's hard to fiNish it of and also need to update the orDer with pice level for spice lovers,4,"21 Reviews , 4 Followers",4/23/2019 21:13,0,,"{'food': ['Sizzlers'], 'drink': []}"
Absolute Sizzlers,S G K,The Mixed Biryani is good. But need to improve the presentation and the portion. The pieces are not cooked properly. Better to check this except that all ok.,3,"10 Reviews , 11 Followers",4/19/2019 22:08,0,,"{'food': ['Mixed Biryani'], 'drink': []}"
Absolute Sizzlers,Sai Kumar Machabathuni,"It was my first time to taste this dish and totally satisfied. I cut down that 5th star because it lacks spice and realized that there are spicy sauces that can be added to the dish, after our plates were empty.
Good ambience and service",4,3 Reviews,4/18/2019 20:56,1,,"{'food': ['dish'], 'drink': []}"
Absolute Sizzlers,Pratheek Denny Padinjarathala,"Friendly staff, Good Food, and Ambience. On 2 occasions, I have had the chance to enjoy their sizzlers and prawns and both times, I enjoyed the experience",5,"10 Reviews , 43 Followers",4/16/2019 12:52,0,,"{'food': ['sizzlers', 'prawns'], 'drink': []}"
Absolute Sizzlers,Sushmita Mishra,It is a very good place for sizzelers. Loved the person who was singing der. A very good experience overall. Loved the food and the food was served on time and food was amazing. It was a very good experience for my family and me. I would recommend this place to all my friends and aqueitence.,5,"3 Reviews , 3 Followers",4/15/2019 17:26,0,,"{'food': ['sizzelers', 'food', 'food'], 'drink': []}"
Absolute Sizzlers,Rajorshi Roy,Simple place but very tasty sizzlers. Portioning for the sizzlers are also excellent. Service was also good. I tried one of the chicken sizzlers and loved the plating and all the added stuff that came along.,4,"22 Reviews , 15 Followers",4/14/2019 22:13,0,,"{'food': ['sizzlers', 'chicken sizzlers'], 'drink': []}"
Absolute Sizzlers,Bablu,This is the best place for those who live sizzlers which is best and cheaper food in this place is good but the deli ery of the food is bit slower as compared to other,4,"5 Reviews , 3 Followers",4/14/2019 1:17,0,,"{'food': ['sizzlers', 'deli'], 'drink': []}"
Absolute Sizzlers,Sekhar,Vegetables are not cooked properly waste of money,1,1 Review,4/12/2019 14:21,0,,"{'food': ['vegetables'], 'drink': []}"
Absolute Sizzlers,Vijay G,"Thay serving great lunch buffet food was superb...

6 tipe staters 5 currys 2biryanis desserts n salads pasta noodles n salads....wow great buffet...

We want visit again",5,1 Review,4/12/2019 12:32,0,,
Absolute Sizzlers,Punit Giri,Food was not that great for the price range that they have!! Disappointed!! Service was also not that great! Had to call the waiter at least 4 times for them to serve the food!!,1,"3 Reviews , 2 Followers",4/12/2019 3:23,0,,"{'food': ['Food was not that great for the price range that they have!!', 'Disappointed!!'], 'drink': []}"
Absolute Sizzlers,Sannggita Gangte,"Absolute sizzler is absolutely fantasy and lovely.I'm blessed and pleased to been here.Its like heaven on earth.The foods are delicious and it was delivered on time.Love to visit again and again...I feel like home,the staffs are also good and frank.KEEP IT UP ABSOLUTE TEAM",5,1 Review,4/12/2019 2:49,0,,"{'food': ['Absolute sizzler', 'delivered on time'], 'drink': []}"
Absolute Sizzlers,Devendra Singh Bhati,"Place is pretty good and the food is decent but the service is really pathetic even not in the busy hours, it takes 20 minute to take your order.",2,"3 Reviews , 1 Follower",4/11/2019 22:15,0,,"{'food': ['decent'], 'drink': []}"
Absolute Sizzlers,Vijay Røçk,"Absolute sizzlers absolutely great place to dine groups...
Thay serveing great buffer with good food....

Nice to we visited here......

Highly recommend....
We want to visit again....",5,1 Review,4/11/2019 0:41,0,,
Absolute Sizzlers,Roudy Rathod Ravi Teja,"Its nice place to dine with family and friends....
We want to visit again.....

Good food
Great service...
Nice ambiance....

Highly recommended...
We want to visit again.....",5,1 Review,4/11/2019 0:37,0,,"{'food': ['It', 'nice', 'place', 'to', 'dine', 'with', 'family', 'and', 'friends'], 'drink': []}"
Absolute Sizzlers,Md Salman,"It's great place to with family and friends ..
Great food n great hospitality....thanks team absolute....

We want to visit again and highly recommend",5,"1 Review , 1 Follower",4/10/2019 23:34,0,,"{'food': ['dish', 'dish', 'dish'], 'drink': ['drink', 'drink', 'drink']}"
Absolute Sizzlers,Sai Kumar,"Absolute sizzlers it's great place to dine
Good food n great service....
We want to visit again.........

Great experience.......

Thank you team absolutely absolute sizzlers",5,"2 Reviews , 1 Follower",4/10/2019 23:23,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Naresh Kumar,"I have order veg sizzler but and they served me the non veg sizzler. I had it without knowing it. The server was rude, unpolite and refused to accept his mistakes and even manager to the same extent. There is no proper communication between chef and server. It was worst experience in my life as I am a pure vegeterian. I would recommend not to visit this place. I would choose negative rating as a best option.",1,1 Review,4/10/2019 22:46,0,,"{'food': ['veg sizzler', 'non veg sizzler'], 'drink': []}"
Absolute Sizzlers,Ratan Ray,"Its great palace to dine food was great
Service also good
Ambiance also cool we want visit again
Especially spice chicken sizzlers
Thanks team absolute sizzler

Keep up the good work",5,"1 Review , 2 Followers",4/10/2019 14:57,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Pavan Buduguppa,"Went to this for an office lunch, the time taken to get the food out is unbelievably high. On top of this a vegetarian colleague was told that the food is vegetarian and got served chicken instead. Never coming back!",1,1 Review,4/10/2019 13:51,0,,"{'food': ['chicken'], 'drink': []}"
Absolute Sizzlers,Srinivas,"absolute sizzlers located at Snl terminals Level 3

Amazing food, tasty finger food I recommend Cheese stuffed mushroom & Fish n Chips and many more to try.
When coming to Sizzlers, Fish shashlik sizzler is the best.
Must try caramel custard and Sizzling brownie dessert.

* highly recommended Best sizzlers restaurant
We will visit again",5,"34 Reviews , 7628 Followers",4/9/2019 10:57,0,,"{'food': ['Cheese stuffed mushroom', 'Fish n Chips'], 'drink': []}"
Absolute Sizzlers,Parijat Ray,"We had a very bad experience here. We have ordered Fish Shashilk and Sizzling Chicken sizzlers. The Fish Shashilk sizzler didn't have fish in it. Upon asking the waiter, he started searching the fish in my sizzler and was trying to make sure that I had already not eaten it. He then brought a grilled fish fillet and said that the sizzler can't be remade because the kitchen was quite busy. Upon arguing, another person came and changed my sizzler. I had visited this restaurant with lots of expectations as sizzlers are one of my favorites. Mistakes can happen anytime anywhere. It's an urge from side that please behave properly with the customers.

I would have given one star. But one extra star for the person who bothered to bring me a new sizzler.",2,"146 Reviews , 333 Followers",4/8/2019 23:54,1,,"{'food': ['Fish Shashilk', 'Sizzling Chicken sizzlers'], 'drink': []}"
Absolute Sizzlers,Paromita Das,Prakash served us food . He is very generous and did tell us the speciality .. must try grilled chicken sizzler and sizzling brownie.. they are just awesome.,5,1 Review,4/7/2019 22:29,0,,"{'food': ['grilled chicken sizzler', 'sizzling brownie'], 'drink': []}"
Absolute Sizzlers,Anirban Gupta,Sizzlers are too good. Prakash served it really well and explained about the food is really impressive. Must try here the grilled chicken sizzler and the sizzling brownie,5,"1 Review , 12 Followers",4/7/2019 22:27,0,,"{'food': ['grilled chicken sizzler', 'sizzling brownie'], 'drink': []}"
Absolute Sizzlers,Archisman Das,"Food was too good, tried spicy chicken sizzler and lal maans lamb sizzler, liked the behaviour of Prakash, will recommend it to friends and visit again.",5,"4 Reviews , 3 Followers",4/6/2019 23:32,0,,"{'food': ['spicy chicken sizzler', 'lal maans lamb sizzler'], 'drink': []}"
Absolute Sizzlers,Maitri Batabyal,"Best Sizzlers in Hyderabad till date. Very good staff service. I love this place.

Grilled Fish Sizzler is mouth watering. You can try Seekh kebab Paneer tikka sizzler also time if you’re a Vegan.",5,"6 Reviews , 5 Followers",4/5/2019 0:13,2,,"{'food': ['Grilled Fish Sizzler', 'Seekh kebab Paneer tikka sizzler'], 'drink': []}"
Absolute Sizzlers,Guttula Suresh,Worst food and service.. After long waiting we got the food.. We ordered starters and sizzler.. They prepared the food and forgot I think.. This is the first I have seen a place with starters in cold stage... Been to this place for more than 10 times and never had complaints on food. But today is nightmare.. Worst food and their best item is chicken shashlik sizzler which is worst today.. Bye bye Absolute..,1,"3 Reviews , 1 Follower",4/4/2019 20:44,0,,"{'food': ['starters', 'sizzler'], 'drink': []}"
Absolute Sizzlers,Tahir Maqbool,"This place is good for a casual lunch and dinner with friends or family. This place offers a wide variety of Sizzlers and other Starters and Main Course as well . During my last 2 visits I’ve tried a non veg Platter, 2-3 different types of non-veg Sizzlers, Tikka Pizza with add-ons like fries 🍟 n all.

While the food they serve is good but they could do better with service.
Service isn’t up to the mark , once your order is taken it’s lost somewhere until it really arrives at your table (after 20 mins ) and once the food is at your table the waiter will never show up again to ask if you need anything else or how’s the food??!!. Well not just that ask for a chutney or Mayonnaise or a water bottle you ain’t getting it until you call up to them couple of times.",4,"1 Review , 3 Followers",4/1/2019 8:26,0,,"{'food': ['Sizzlers', 'Tikka Pizza', 'Fries'], 'drink': []}"
Absolute Sizzlers,Rukesh Asurati,"Food is incredible. I have visited several times but still the menu has lot of items to cover. The staff is very friendly and Shravan Kumar is very much good at his service and also in ambience. A must visit place.
Spicy chicken Sizzler with noodles is ultimate here.",5,"2 Reviews , 1 Follower",3/29/2019 23:37,0,,"{'food': ['Spicy chicken Sizzler with noodles'], 'drink': []}"
Absolute Sizzlers,Suman Dhanavath,"The place where to dine finely and with good ambience treating very well with their service
As well as delicious food these things we could find only at the absolute sizzlers",5,1 Review,3/28/2019 19:56,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Shankar Murthy,"Been here on a Sunday for dinner. Not a great ambiance. Buffet was not pretty good, so preferred ala carte. Ordered 3 starters Pepper chicken, Honey chilli potato and veg seekh kabab. Kabab was not cooked well remaining were good in taste. No good options in desserts.
Starters 3.5/5
Soup 3/5
Ambiance 2/5
Staff behavior 4/5",3,"43 Reviews , 1035 Followers",3/26/2019 11:38,0,,"{'food': ['Pepper chicken', 'Honey chilli potato', 'veg seekh kabab'], 'drink': []}"
Absolute Sizzlers,Mudit Kejriwal,"Spacious ambience. Amazingly friendly staff. Quick service. Good food. I ordered Cottage Cheese Steak Sizzler. Garlic sauce base with noodles and fries. The steak was delicious. Fries were crispy. Noodles were bland. Had to ask for extra garlic sauce. One sizzler is enough for any individual with a decent appetite. May visit this place if you are craving for sizzlers.

Might burn your pocket if you don't have Zomato Gold.",4,"80 Reviews , 394 Followers",3/26/2019 0:42,2,,"{'food': ['Cottage Cheese Steak Sizzler', 'Fries', 'Noodles'], 'drink': []}"
Absolute Sizzlers,Prithvi Krishna,Awesome food great taste and great people ....good ambiance waiters are soo kind 😎@sravan Is really soo nice 👍 my fav is pasta here 😍 read sauce creamy pasta 🍝,5,"15 Reviews , 19 Followers",3/24/2019 22:11,0,,"{'food': ['pasta'], 'drink': []}"
Absolute Sizzlers,Rajarshi,"Value for money - yummy sizzlers at throwaway prices! However decking up of the restaurant as well as air conditioning doesn’t seem to work too well. Overall a very good deal at the offered prices.
PS: Please increase the sizzling menu and decrease “Indian” servings since this place is meant to serve sizzlers absolutely! Cheers!",4,"4 Reviews , 6 Followers",3/24/2019 21:50,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Chakradhar Koduru,"Ambience and taste of food in this restaurant was good
. Worth if you have zomato gold too. Shankar who served us very polite. Will be visiting once again soon.",5,"11 Reviews , 3 Followers",3/24/2019 12:47,0,,"{'food': ['Ambience and taste of food in this restaurant was good'], 'drink': []}"
Absolute Sizzlers,Arianking2756,Not worth visiting. Waited for a very long time about half an hour. People who know what a sizzler is will not like it for sure. I think restaurant name should be changed as they have buffet and other indian food in the menu.,2,"4 Reviews , 1 Follower",3/24/2019 10:39,0,,"{'food': ['sizzler', 'buffet', 'indian food'], 'drink': []}"
Absolute Sizzlers,Dattu Metre,"I would like to share my dine experience at the absolute sizzler
Really nice I felt very happy with their hospitality and service food and ambaence as well as
Over all good 👍",5,"1 Review , 1 Follower",3/24/2019 0:45,0,,"{'food': ['dine experience', 'sizzler'], 'drink': ['happy', 'hospitality', 'service', 'food', 'ambience', 'good', '👍']}"
Absolute Sizzlers,Jai Sri Ram,"Where the place seems to be attractive with a nice ambience and as well as tasty food to dine over here that's only the absolute sizzlers
Here sizzlers are awesome need to be taste ..tq absolute sizzlers",5,1 Review,3/23/2019 13:03,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Manoj Pharswan,"Sizzling Sizzling Sizzling.
.. best sizzlers restaurant in Hyderabad..

We tried all places but this is the best sizzlers restaurant in Hyderabad...

Mount watering sizzlers....

Thanks team absolute sizzlers We want to visit again....",5,1 Review,3/22/2019 17:44,0,,
Absolute Sizzlers,Rathor Ji,"Absolute sizzlers absolutely great place to dine with family and friends....

Food really supper and service is wow...
Great suggestion food....

Abmiance also super...
We want to visit again",5,1 Review,3/22/2019 17:36,0,,"{'food': ['sizzlers', 'supper', 'service'], 'drink': []}"
Absolute Sizzlers,Ramyasudha Konda,"Had a bad experience today in Absolute sizzler. Chicken served in the sizzler is half cooked and we left the chicken without eating. Soft Drink served is not chilled its room temperature. The person who served soft drink has not informed us that the drink is not available in chilled temperature, staright way he served it and then informed us that it is no chilled . Overall experience is very bad.",1,"3 Reviews , 1 Follower",3/22/2019 17:17,0,,"{'food': ['Chicken'], 'drink': ['Soft Drink']}"
Absolute Sizzlers,Chavala Mutyala Rao,"Hi,
I have ordered 3 Hyderabad Dum Biryani costing Rs 300/- per biryani, In total Rs 900/-.
Quantity is very less and with no quality. All Mutton pieces are waste peaces.
I called up Hotel to inform the same but they are not responding.
Poor service and poor quality.
Only 1 person can eat Rs 300/- biryani . Very Upset.",1,"1 Review , 1 Follower",3/22/2019 13:47,0,,"{'food': ['Hyderabad Dum Biryani'], 'drink': []}"
Absolute Sizzlers,Ashish Mehta,"The sizzlers here are unlike any other place, just amazing! I've had the Ohris sizzlers and they were okay, but the sizzlers are better at Absolute Sizzlers, and lesser at price. Most visit for some sizzle!",5,"3 Reviews , 123 Followers",3/22/2019 13:26,0,,"{'food': ['Ohris sizzlers'], 'drink': []}"
Absolute Sizzlers,Rin Zuali,I'd give a better review if the food was at least doable. The place lacks ambience and there were a lot of minor inconveniences due to communication problems.,1,1 Review,3/22/2019 12:55,0,,"{'food': ['food'], 'drink': []}"
Absolute Sizzlers,Reema Arora,"Bad food, bad ambience, bad service, clueless waiters and expensive food. Such a waste of money. Everything was bad. I regret going to this place.",1,"2 Reviews , 16 Followers",3/22/2019 12:55,0,,"{'food': ['bad food'], 'drink': []}"
Absolute Sizzlers,Anusha Reddy,"The place serves below average food. The place is supposed to specialize in sizzlers, but that didn't taste good either. To add up, the waiters were totally clueless. Utter waste of money!",1,"2 Reviews , 43 Followers",3/22/2019 12:52,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Rudhir Kakoti,"Mostly overrated

Went with my wife today by seeing the 3.9 stars. The place is small and too much crowded. There are very less number of servers compared to footfalls. Now coming to food, ordered chicken drumsticks,but taste was not that great then ordered one non veg sizzler which was also not that great. Noodles in the sizzler were tasteless. Overall did not find the experience which we were expecting.",3,"9 Reviews , 118 Followers",3/21/2019 22:37,0,,"{'food': ['chicken drumsticks', 'non veg sizzler'], 'drink': []}"
Absolute Sizzlers,Sree Bhavya,This is the worst pasta i have ever had....pasta is sweet and dry and not even cutlery oregani or chillifslkes are provided never order......,1,"2 Reviews , 2 Followers",3/21/2019 20:01,1,,"{'food': ['pasta'], 'drink': []}"
Absolute Sizzlers,Anoy Sarkar,"I had ordered the smoked chicken pasta in red sauce. I wouldn't say it was the worst, but it was not up there. There was no smokiness like the name claimed, just bland chicken and rather a trail mix of vegetables that didn't really need to be there in it, in the first place. I would suggest revamping this particular recipe with lesser no. of vegetables (maybe cut the bell peppers and baby corn out). Also, the ""smoked chicken"" needs to be upgraded. The spaghetti was also slightly overcooked.",3,"4 Reviews , 85 Followers",3/19/2019 20:15,0,,"{'food': ['smoked chicken pasta', 'spaghetti'], 'drink': []}"
Absolute Sizzlers,Goutami Ganta,"I have been here twice.
Once I tried the buffet, whcih is waste of money.The spread could be better.
The Ala carte was good,I had chicken sizzlers and fish tikka.
Taste: 3.5/5
Quantity:3/5
Service:3.5/5
Ambience:3/5",3,"20 Reviews , 29 Followers",3/18/2019 15:54,0,,"{'food': ['buffet', 'Ala carte', 'chicken sizzlers', 'fish tikka'], 'drink': []}"
Absolute Sizzlers,Manikanta Gupta Thota,"Ambiance was good here.
Veg Sizzlers we ordered are not upto the mark.
It can be improved more.
Service was also very slow.
Over all it's ok for one time visit.",4,"17 Reviews , 6 Followers",3/17/2019 11:10,0,,"{'food': ['Veg Sizzlers'], 'drink': []}"
Absolute Sizzlers,Kumar Abhishek,"One of the few sizzlers restaurant in Gachibowli area. Had been here a few times earlier and i must say there range of non veg (chicken) sizzlers is amazing. veg sizzler was found to be ok by my accompainment. So here gies my review:

Food:4/5
Ambience:4/5
Service:4/5
Budget: 4/5

P. S: I was able to use Zomato Gold on food here.",4,"35 Reviews , 77 Followers",3/16/2019 22:54,0,,"{'food': ['chicken sizzler', 'veg sizzler'], 'drink': []}"
Absolute Sizzlers,Sai Krishna,"It was an ok ok place ambiance was quite ok
Every item in the menu was costly and the sizzler was also not upto the mark
Serving was a bit slow and preparation time was high more or less it was not a fine dining experience",3,"3 Reviews , 55 Followers",3/16/2019 15:59,0,,"{'food': ['sizzler'], 'drink': []}"
Absolute Sizzlers,Ronali Senapati,"Ordered 3 sizzlers
Starting with spicy chicken sizzlers: It's the best among what we had ordered
For veg lovers must try the veg satellite sizzlers you would find it really worth it
And then we had chicken Manchurian sizzlers which indeed was also nice
I found this the best place for trying sizzlers
Worth the money and
Had a good service from Shravan Kumar",5,"7 Reviews , 12 Followers",3/13/2019 17:12,3,,"{'food': ['spicy chicken sizzlers', 'veg satellite sizzlers', 'chicken Manchurian sizzlers'], 'drink': []}"
Absolute Sizzlers,Ankita,"A Friday outing in Absolute Sizzlers. Quite pocket friendly option (even more if you have Zomato gold).
Had ordered Mushroom sizzler and Chicken sizzler. The portion is enough for 1 person. We had ordered French fries as side dish.
Though I am dedicated Non-veg lover, I really loved the Mushroom sizzler more than the chicken sizzler.
A must visit around SLN teriminus",4,"76 Reviews , 211 Followers",3/13/2019 13:22,5,,"{'food': ['Mushroom sizzler', 'Chicken sizzler'], 'drink': []}"
Absolute Sizzlers,Sohini Chakraborty,"We went for lunch and ordered two sizzlers, veg and non veg. Both were not up to the mark. Taste was not good and portion size was less. Not enough veggies in the dish. But one good thing I liked the ambience. Need to improve loads on the taste part",1,"9 Reviews , 60 Followers",3/12/2019 14:31,0,,"{'food': ['sizzlers', 'veg', 'non veg'], 'drink': []}"
Absolute Sizzlers,Mahesh Gaddam,"We had team lunch here great food thay offering lunch combos extremely superb n service extent
Lamb chops sizzlers simply superb mouth watering food
Keep up heart work team absolute

Highly recommended",5,"1 Review , 15 Followers",3/10/2019 15:34,0,,"{'food': ['Lamb chops sizzlers', 'mouth watering food'], 'drink': []}"
Absolute Sizzlers,Ankit Anand,One of the best places for sizzlers in Hyderabad. A must visit if you are planning for a sizzling lunch or dinner. They serve a variety of sizzlers here worth trying.,4,"26 Reviews , 34 Followers",3/9/2019 23:43,0,,"{'food': ['sizzlers'], 'drink': []}"
Absolute Sizzlers,Ashok Kumar,I loved it it is just awesome when super super super supersupersupersupersupersupersupersupersupersupersupersupersupersupersupersupersupersuper I can not anything more than this,5,1 Review,3/9/2019 16:37,0,,
Absolute Sizzlers,Srinivas Ronanki,"Best sizzlers place in Hyderabad

Great food
Wonderful service
Nice ambience we want to visit again
highly recommend
For food

Thankq team absolute sizzles",5,"2 Reviews , 29 Followers",3/9/2019 16:32,0,,"{'food': ['sizzlers', 'food'], 'drink': []}"
Absolute Sizzlers,Raj Patel,"Had a lot of expectations when I read the ne for the first time. Was able to visit it after a month.
What a disappointment it was. It's named sizzler but has nothing close to sizzler. You guys really need to work on the art of making sizzler. It looks like sizzler. It only looks",1,"24 Reviews , 60 Followers",3/9/2019 11:16,0,,"{'food': ['sizzler'], 'drink': []}"
Absolute Sizzlers,Vishnu Vardhan,Great sizzlers.. Enjoyed it thoroughly. Nice place to hang around with colleagues or friends. I recommend to try this place and food.. Amazing combos are offered by this restaurant.,5,"4 Reviews , 1 Follower",3/6/2019 13:48,0,,"{'food': ['sizzlers', 'colleagues', 'friends'], 'drink': []}"
Absolute Sizzlers,Aditya,"It's a decent place with decent food and average service.
Pricing is excellent and value for money is amazing.
Please improve on your ambience and service and this place will be excellent!
Verdict : Good place to Eat.",4,"17 Reviews , 4 Followers",3/6/2019 8:07,0,,"{'food': ['decent place', 'decent food'], 'drink': ['average service']}"
Absolute Sizzlers,Ʀʌtʜoʀ Sɩŋʛʜ RT,I ever feel bad at this place such a honor treating from service people very humble and tasty food really good to dine here the absolute sizzlers,5,2 Reviews,3/3/2019 19:31,0,,"{'food': ['tasty food'], 'drink': []}"
Absolute Sizzlers,Akasi Mahesh,low quality and quantity,2,6 Reviews,3/3/2019 15:05,0,,"{'food': ['pizza', 'burger'], 'drink': ['soda', 'juice']}"
Absolute Sizzlers,Amiya Pati,food was less.,2,"1 Review , 2 Followers",3/3/2019 14:01,0,,"{'food': ['food was less'], 'drink': []}"
Absolute Sizzlers,Sivadeep Pv,Chicken is not boiled or fried. Its all raw,1,"2 Reviews , 1 Follower",3/2/2019 13:32,0,,"{'food': ['Chicken'], 'drink': []}"
Absolute Sizzlers,Ahmed Pasha,"I had lunch in absolute sizzler it was an amazing experience great food n great staff with friendly atmosphere , special thanks to Srinivas Rao for his personalized service. We will come back again",5,"2 Reviews , 1 Follower",3/1/2019 21:34,0,,"{'food': ['lunch', 'amazing experience', 'great food'], 'drink': []}"
Absolute Sizzlers,Pinky.varsha2503,"Absolute Sizzlers is absolutely best restaurant in town
We had great Sizzlers n service also excellent
Ambiance also good....

We want to visit again
Highly recommended",5,"1 Review , 1 Follower",3/1/2019 21:23,0,,"{'food': ['Sizzlers'], 'drink': []}"
Absolute Sizzlers,Amit Urmaliya,Great food. Though options in menu can be increased. Pricing is decent with great taste and good service. Polite staff. Add more option in menu.,4,"10 Reviews , 1 Follower",2/28/2019 0:19,0,,"{'food': ['Great food.', 'Though options in menu can be increased.', 'Pricing is decent with great taste and good service.', 'Polite staff.'], 'drink': []}"
Absolute Sizzlers,Pullarao MV,taste good but quantitt is very less for the money paid,3,3 Reviews,2/27/2019 22:14,0,,"{'food': ['taste good'], 'drink': ['quantitt']}"
Absolute Sizzlers,Dhiru Pawar,"Good place for food we want to visit again..
Food was superb n Nice service also ..
Ambiance also good...
This place located at SNL terminal level 3 part of food court",5,1 Review,2/26/2019 21:17,0,,"{'food': ['Food was superb', 'Nice service also'], 'drink': []}"
Absolute Sizzlers,Guruvelli Praveen,"Absolutely
absolute sizzlers best sizzlers restaurant in Hyderabad....

Today lunch we visited this place food was delicious and service is simply amazing

Nice ambiance...

This place highly recommend 😍",5,1 Review,2/26/2019 21:13,0,,"{'food': ['absolutely sizzlers', 'best sizzlers restaurant in Hyderabad'], 'drink': []}"
Absolute Sizzlers,Simhadri Samba Siva,Where would like to have delicious food and good ambience seems and their service as well as I found these things at the absolute sizzlers only and they use to provide us nice buffet with 50 percent off on buffet that too very reasonable cost this is really good thing I loved it,5,"2 Reviews , 2 Followers",2/26/2019 20:30,0,,"{'food': ['delicious food', 'buffet'], 'drink': ['good ambience', 'service']}"
Absolute Sizzlers,Mani Jha,"I have had high expectations of food there but then my green salad with mint sauce was not very good. While the chicken wings I ordered were nice, but they ruined the American Chopsuey. It was more like eating a soupy noodles than a Chopsuey. I wish they would have made that better.
Ambience was good, staff were okay.",2,"11 Reviews , 5 Followers",2/24/2019 18:57,0,,"{'food': ['high expectations', 'green salad with mint sauce', 'chicken wings'], 'drink': []}"
Absolute Sizzlers,Khaja Rahamtulla,"Whoever people looking for delicious food and humble service at the place of absolute sizzler only i can say that I had good experience there especially i heard about that discount on ala carte menu and on the buffet 50%off that was really cool and great dine to have, at that reasonable price number of buffet items which were making us feel tasty thanks to absolute Sizzler's ....",5,1 Review,2/23/2019 23:55,0,,"{'food': ['delicious food'], 'drink': []}"
The Lal Street - Bar Exchange,Shibu Singh,This place is amazing for weekend fun hangouts and let your tireness go away. The DJ is awesome and plays best bollywood songs and punjabi too. The veg pizza and pastas are pretty good to try along with fruit punch. But if you want to have a good fun filled and energetic time go here. This place the best music to groove to and has pretty ambience to get clicked.,4,"5 Reviews , 1 Follower",5/25/2019 13:43,0,,"{'food': ['veg pizza', 'pastas'], 'drink': ['fruit punch']}"
The Lal Street - Bar Exchange,Vishwa Talati,"This is what we were served today when we ordered for Grilled Paneer. I think this was someone's left over which we were served. Giving the benefit of doubt that they might have made some mistake, I informed them that it might be a mistake but the manager said that they didn't have enough plated to serve and hence they served it like this. After a lot of arguments they finally decided to change it. BUT the story does not end here. They served us ice cold paneer in a different plate. I will just finish my beer and leave now.",1,"20 Reviews , 198 Followers",5/24/2019 22:55,1,,"{'food': ['Grilled Paneer'], 'drink': ['beer']}"
The Lal Street - Bar Exchange,Pritha Majumder,"I am absolutely in love with this place, not much hyped but still crowded. I recommend to visit on weekdays and weekends can get overcrowded. Pizza was good, so were the other titbits but what I liked most was there service, took time to place the order at the POS but the bartender whipped up my drink in no second bad I never had to call out for a repeat, it was ready each time. Overall I go to this place every other week one of the best party place around.",5,"59 Reviews , 241 Followers",5/23/2019 15:49,1,,"{'food': ['Pizza'], 'drink': ['Drink']}"
The Lal Street - Bar Exchange,King Khan,"Been to this place along with friends for a small party,We loved the place & but only concern was service associates were rude &Helpless..When we complained for burned naan was served then the server stated that we serve Naan likes this only,He didnot even apologised...very pathetic experience we had...",3,"2 Reviews , 12 Followers",5/21/2019 14:39,0,,"{'food': ['Naan'], 'drink': []}"
The Lal Street - Bar Exchange,Kapil Nitharwal,"This place is absolutely mind-blowing. Great music, great service, great food. It's crowded because so many wanna be here, is so epic! If you wanna spend some good time with your friends, dance your heart out, and blow off some steam, The Lal Street is the place for you.",4,"4 Reviews , 47 Followers",5/18/2019 21:27,0,,"{'food': ['Great food'], 'drink': []}"
The Lal Street - Bar Exchange,Stephen Reji,"I had gone to this place for team dinner. The place is in a mall and has a good ambience. We ordered many starters and drinks. The food was decent, nothing special. It is a good place to party and dance.",3,"272 Reviews , 1646 Followers",5/18/2019 1:28,0,,"{'food': ['starters'], 'drink': ['drinks']}"
The Lal Street - Bar Exchange,Rekha Bansode,"Worst service experienced ever.
Nobody is concerned about even taking the order.
its just waste of our evening.
Not as expected.
This review is completely for the Service we received.",1,"1 Review , 1 Follower",5/17/2019 21:59,0,,"{'food': ['dish'], 'drink': ['drink']}"
